image,Text,Label,Hate Categories,Targeted Groups
meme_2320.jpeg,সারা বছর মানুষকে গোয়া মারা থেকে বিরত রাখুন কিন্তু নিজে একদিন গোয়া মারুন  সমাজ আপনাকে নিয়ে বিচার বসাবে,Hate,Gender,Community
meme_2321.jpg,"এর মালিক আম্মু, আমার ঘুম হারাম হওয়ার কারণ একমাত্র ওই হালা জুকার !",Non Hate,,
meme_2322.jpeg,আমার শরীরটা ছেলেদের মতো হলেও মনে মনে আমি একজন মেয়ে ,Hate,Gender,Community
meme_2323.jpeg,"পরকীয়া নিয়ে বচসা, প্রকাশে হাতাহাতিতে জোড়ালেন তৃনমূলের দুই নেতা নেত্রী এ হামারা কালচার হ্যায়",Hate,Political,Organization
meme_2324.jpeg,বিয়ে বাড়িতে যাওয়ার পর মেয়েরা যখন তার থেকে ও সুন্দরী কাউকে দেখে।,Hate,Gender,Community
meme_2325.jpg,"ভালো মানুষেরা করে ভালো কাজ, খারাপেরা খারাপ কাজ। কিন্তু ভালো মানুষকে দিয়ে খারাপ কাজ করিয়ে নিতে প্রয়োজন ধর্মের ।",Hate,Religious,Community
meme_2326.jpeg,গরীব ঘরে জন্ম নিয়ে রাস্তার ল্যাম্পের আলোয় পা দিয়ে পড়ালেখা করে ইন্টার পাশ করার পরঃ প্রাচ্যের অক্সফোর্ড ,Non Hate,,
meme_2327.jpeg,শার্টের একদম উপরের বোতামও লাগিয়ে রাখায় ভদ্র বলা হেডমাষ্টার মাঝখানের বোতাম ছিড়ে যাওযায় উপরের বোতাম লাগিয়ে রাখা আমি,Non Hate,,
meme_2328.jpeg,বিয়ের দাবিতে আসা প্রেমিকা গ্রেফতার। গরু চুরি করতে গিয়ে হাতেনাতে ধরা খেল,Non Hate,,
meme_2329.jpg,সবজি ওয়ালাঃ ভাই ধনেপাতা দেবো? আমিঃ ধনে না ! হাতে দেন ! আমিঃ সবজি ওয়ালাঃ,Non Hate,,
meme_2330.jpeg,জোর করে আমার মধু খেল ফুলসজ্জার রাতে রোশান,Non Hate,,
meme_2331.jpeg,ভারতে যৌনধর্ম প্রচারে এলেন জনি দা। ভাবশিষ্য হলেন শ্রী ভুবন কাম,Non Hate,,
meme_2332.jpg,শরতের কাশফুল ফোটা বিদ্ব্যমান আমার বান্ধুবি তার দলবল নিয়ে পরের দিন ফেমিকন স্বল্পমাত্রায় জন্মবিরতিকর পিল,Hate,Gender,Community
meme_2333.jpeg,জানি... কিন্তু বলবো না!,Hate,Religious,Community
meme_2334.jpeg,আমার পরীক্ষার খাতা দেখার আগে স্যারের মুড,Non Hate,,
meme_2335.jpg,"ছেলে কালো, বয়স বেশি, বুরিওয়ালা, নুনু ছোট সরকারি চাকরিজীবী!",Hate,Gender,Community
meme_2336.jpg,"""সিপেম সব চাকরি খেয়ে নিচ্ছে' বলে কান্নাকাটি করা পিসি বিকাশরঞ্জন ভট্টাচার্য",Hate,Political,Organization
meme_2337.jpeg,প্রশ্ন পেয়ে ভুয়া মনে করে না পড়ার পর যখন হলে গিয়ে দেখি সেই প্রশ্নই এসেছে,Non Hate,,
meme_2338.jpg,বিয়ের পর যখন বাসর রাত সম্পর্কে জ্ঞান দিতে আসে আত্মীয়রা আমি: আরে কাকে খেলা শিখান ?,Non Hate,,
meme_2339.jpeg,তোর বয়স টা কিন্তু আমি পার কইরা আসছি,Non Hate,,
meme_2340.jpg,ডাটা প্যাক না কিনেই যখন আপনি ব্রাউজিং শুরু করেন সিম কোম্পানি: আপনি:,Non Hate,,
meme_2341.jpeg,তোকে কতবার বলছি যে আমার কাছে পরের সেমিস্টারে কোপানোর জন্যে কোন কুড়াল পাওয়া যায় না ,Non Hate,,
meme_2342.jpeg,কেমন আছো কাল যেমন দেখে গেছো ওহ এখনো ড্রেস খুলে শুয়ে আছো,Hate,Gender,Community
meme_2343.jpeg,যখন মা আমাকে কোনো কাজ করার কথা বলে ও বাবাগো মাথাটা বনবন করে ঘুরছে,Non Hate,,
meme_2344.png,শুনলাম তোমার এসএসসি রেজাল্ট দিবে এ+ পাবে তো?,Non Hate,,
meme_2345.jpeg,আম্মু আব্বুর ঝগড়া লাগার পর যখন দুইজনেই আমাকে বকতে শুরু করে আমি ,Non Hate,,
meme_2346.jpg,আগে বিয়ে টা করে নেই তারপর আমিও এভাবে আমার বউকে চুল বেঁধে দিব,Hate,Gender,Community
meme_2347.jpg,আমি* ডিরেক্ট বিয়ে ভার্সিটিতে প্রেম কলেজের প্রেম স্কুলের প্রেম,Non Hate,,
meme_2348.jpg,ঈশ্বর তোমার পেট বাধাইসে - কথাটা পাবলিকে না খাইলে তোমারে পাথর ছুঁইড়া মাইরা ফালাইতো ।,Hate,Religious,Community
meme_2349.jpg,কিছু বিখ্যাত মানুষ ও তারা যা বন্ধ করেছেন বাল্য বিবাহ সতীদাহ সরকারি চাকরি,Hate,Political,Organization
meme_2350.jpg,শুনলাম তুই নাকি প্রেম করছিস ? অত চিন্তা করিস না । ব্রেকআপ হলে পাড়ার ছেলেদের দিয়েই কাজ চালাব ।,Hate,Gender,Community
