Text,Label,Political,Religious,Gender,Personal Offense,Abusive/Violence,Origin,Body Shaming,Misc,bangla,english
Aso abr.. Dekhi koto rokto dite paro,0,0,0,0,0,0,0,0,0,আসো আবার.. দেখি কত রক্ত দিতে পারো, Let's see how much blood you can donate.
"Apnar kannay ekjon oo kosto pelo na, etai apbar barthota. Step down",0,0,0,0,0,0,0,0,0," আপনার কারণে একজন ও কষ্ট পেল না, এটাই আপনার সাধ্য। স্টেপ ডাউন", Step Down
"Bhaia sanabahene ja bola
Ja kora

Ta thek na",0,0,0,0,0,0,0,0,0,ভাইয়া আলোচনায় যা বলা যা করা তা থেকে না," Brother, not from what you're talking about."
Bangladesh dashae holo jonogoner .akhna kono mukte Jodda bola kono kota taha oued na .Bangladesh akhon kono moktejodda ni.ja ra  bola make Jodda tara holo raja ker.ascol mukte jodda onck age mara gaca.aiomlick banpe 2 te karep jara asca tare dasha taka cata ki...Bangladesh sorker bier rasta 00% valu.jar karona pobasha jara taka tader kono dam da na badasha,0,0,0,0,0,0,0,0,0,বাংলাদেশ দেশে হলো জনগণের.এখন কোনো মুক্ত জোদ্দা বলা কোনো কোটা তাহা ওয়েদ না.বাংলাদেশ এখন কোনো মুক্তজোদ্দা নি.যা রা বলে মেক জোদ্দা তারা হলো রাজা কার.অ্যাসকোল মুক্ত জোদ্দা অনক আগে মারা গেছে.এইওমলিক বানান ২ তে কারাপ যারা আসছে তাদের বাসা টাকা কাটা কি...বাংলাদেশ সরকারের মেয়াদ ০% মূল্যবান.যার কারন সম্ভাবনা যারা টাকা তাদের কোনো দাম দেওয়া না বসাশা,Bangladesh is the country of the people.Now no free Jodda is called no quota Tah Wed.Bangladesh is not a free Jodda.Those who say Mek Jodda are King Kar.Ascole Free Jodda has died a long time ago.Ayomlik spelled Karap in Spell 2 who are coming in their homes what is cutting the money...The tenure of the Bangladesh government is 0% valuable...which is due to the possibil
kno bnp awmilig thakbe na notun kauke president korte cay jonogon,1,1,0,0,0,0,0,0,0,কেন বিএনপি এমিলীগ থাকবে না নতুন কাউকে প্রেসিডেন্ট করতে চায় জনগন," Why BNP won't be EML, people want a new president"
Police ra bro rajakar gunda mager pulra,1,0,0,0,1,0,0,0,0,পুলিশ রে ব্রো রাজাকার গুন্ডা মায়ের পুলরা, Police Ray Bro Razakar Gangster Mother Pulra
Sir misti khaite kisu den🤣,0,0,0,0,0,0,0,0,0,স্যার মিষ্টি খেতে কিছু দেন🤣," Sir, give me something to eat sweets🤣"
Vai mosla makhaya news kora theke biroto thakun. ApniO valo thakun. OnnokeO Valo thakte din,0,0,0,0,0,0,0,0,0,ভাই মসলা মাখা নিউজ করা থেকে বিরত থাকুন। আপনিও ভালো থাকুন। অন্যকে ভালো থাকতে দিন," Brother, refrain from making spicy news, you will be fine."
"Somun tor nekami akhon cholbe na😂,toi kahini koris na boya toi😅",1,1,0,0,1,0,0,0,0," সোমন তোর নেকামি এখন চলবে না,তাই কাহিনী করস না বলা তোই😂😅"," Somon, you're not gonna do this right now, so don't talk about it.😂😅"
Professional Batper ❗,1,0,0,0,1,0,0,0,0,প্রফেশনাল ব্যাটপার❗, Professional Batper❗
Ata khub onnay hochca😢😢😢😢,0,0,0,0,0,0,0,0,0,এটা খুব ভালো হচ্ছে😢😢😢😢, It's going very well.😢😢😢😢
Nari nirjatoner ovijoge ai ukilder greater kora hok,0,0,0,0,0,0,0,0,0,নারী নির্যাতনের অভিযোগে এই উকিলদের বৃহত্তর করা হোক, Broaden these lawyers for violence against women
"Ader nia hudai somoy nosto korse, era j koto boro doctor seta eder language e bole disse.dedharse mittha kotha boltese.",1,0,0,0,1,0,0,0,0," এদের নিয়ে হুদাই সময় নষ্ট করছে, এরা যে কত বড় ডাক্তার সেটা তাদের ভাষা এ বলে দিচ্ছে।দেদারসে মিথ্যা কথা বলতেছে।"," He's wasting his time with them, telling them how big doctors they are."
jamairr taka ace tobu she eto rata rati boro hoy ki vabe .valo vabe a gulo khotiye dekhun .manush k thokano hosche tar rup dekhiye o pet dud bogol dekhiye she tony manush k hat korce,0,0,0,0,0,0,0,0,0,জামাইয়ের টাকা আছে তবুও সে এত রাত রাতি বড় হয় কি ভাবে.ভালো ভাবে এ গুলো খুলে দেখুন.মানুষ কে খোঁজা হচ্ছে তার রূপ দেখিয়ে ও পেট দুধ বালগ দেখিয়ে সে তোনি মানুষ কে হ্যাট করছে, The son-in-law has money and yet he grows so late. Look at these.
donnobat sanbadik vai k,0,0,0,0,0,0,0,0,0,ধন্যবাদ সাংবাদিক ভাই কে, Thanks to the journalist brother
Allah bichar koro,0,0,0,0,0,0,0,0,0,আল্লাহ বিচার করো, God judge.
Ei sob police er chakri teke bar kora dawa uchit..😊,0,0,0,0,0,0,0,0,0,এই সব পুলিশ এর চক্র থেকে বার করা দেওয়া উচিত..😊, These police should be removed from the cycle..😊
Tuder dekle o gin lage vai,1,0,0,0,1,0,0,1,0,তোর দেখলে ও ঘিন লাগে ভাই, I hate you.
monta bore gelo,0,0,0,0,0,0,0,0,0,মনটা ভরে গেলো, My heart was filled.
"Bicchar krte hbe sbar.jara studentdr upor kharap vebohar/henosta krche,tule nche tder bicchar krte hbe.",0,0,0,0,0,0,0,0,0," বিকাশ করতে হবে সব। যারা স্টুডেন্টদের উপর খারাপ ব্যবহার/হেনস্তা করছে,টেলে আছে তাদের বিকাশ করতে হবে।"," BUILD all those who are mistreating students, those who are intel."
Tar chira hasina,1,0,0,0,1,0,0,0,0,তার চিরা হাসিনা, Her cherished Hasina
Satata tmr maje e nai,0,0,0,0,0,0,0,0,0,সেটা আপনার কাজে ই নাই, That's not your job.
dalal er bacha,1,0,0,0,0,1,0,0,0,দালাল এর বাসা, broker's house
Ato valo tahole tomare nomineson deini keno,0,0,0,0,0,0,0,0,0,এত ভালো তাহলে তোমারে মনোনয়ন দেইনি কেনো, Why didn't I nominate you so well?
Ader kotha shunlei bojha jai j ara medhabi😎,0,0,0,0,0,0,0,0,0,এদের কথা শুনলেই বোঝা যায় যে এরা দামী😎, It sounds like they're expensive.😎
Dalal bidesh jaio na jno?,1,0,0,0,1,0,0,0,0,দালাল দেশ যায় না কেন?, Why doesn't the broker go to the country?
Pulicar.  Arele.  Orakare. Ai. Durdos.  Khuni,0,0,0,0,0,0,0,0,0,পুলিকার। আরেলে। ওরাকারে। এই। দুর্দস। চিনি," Puliker. Hey, hey, hey, hey, hey, hey."
king of Bnp❤🎉❤,0,0,0,0,0,0,0,0,0,কিং অফ বাংলাদেশ❤🎉❤, King of Bangladesh❤🎉❤
Apnara jara Coment Korcen Apnara Nijeder Chehara Aynai Age Dekhen Nijera Bekti Jibone Bhalo Hon Tarpor Anyoke Bolen.,0,0,0,0,0,0,0,0,0,আপনারা যারা কমেন্ট করছেন আপনারা নিজেদের চেনা আয়নাই আগে দেখেন নিজেরা কয়েকটি জীবনে ভালো হন তারপর অন্যে বললেন।," Those of you who are commenting look at your own familiar mirrors first, you get better in some life and then others say."
This is Madrasa student brain 🧠😂😂😂😂😂,1,0,1,0,1,0,0,0,0,দিস ইজ মাদ্রাসা স্টুডেন্ট ব্রেইন🧠😂😂😂😂😂, This is Madrasa Student Brain🧠😂😂😂😂😂
Dalalre jutar bari,1,0,0,0,1,0,0,0,0,দালালে জুতার বাড়ি, brokers
"Manush ato over confidence niye kibhabe kotha bole allah, doctori bisoy somproke kichu jane na tao onoboroto vulbhal bolei jaiteche",1,0,0,0,1,0,0,0,0," মানুষ এত ওভার কনফিডেন্স নিয়ে কিভাবে কথা বলে আল্লাহ, ডাক্তারী বিষয় সম্পর্কে কিছু জানে না তাও অবশ্য ভুলভাল বলেই যাচ্ছে"," How can people talk with such overconfidence, God, they don't know anything about the medical sciences, but they're talking incorrectly."
Akhon theke sob rukhe darate hobe,0,0,0,0,0,0,0,0,0,এখন থেকে সব লিখে দিতে হবে, We have to write it down from now on.
"Apnara amaber vai,bon DER marchen😢",0,0,0,0,0,0,0,0,0," আপনারা আমার ভাই,বোন দের মারছেন😢", You're killing my brothers and sisters.😢
Or family kothai or gota poribarke finish  kore deye hok....tahole valo hobe..,0,0,0,0,0,0,0,0,0,অর ফ্যামিলি কোথায় অর গুষ্টি সবাইকে ফিনিশ করে দিয়ে হোক....তাহলে ভালো হবে..," Where's his family, where's his family gonna be finished..."
Age kno mone cilona vaiiiii  ato kosto kno dilen bolennnnnnn😢,0,0,0,0,0,0,0,0,0,আগে কেন মনে হয়না ভাইইই এত কষ্ট কেন দিলেন বলেননননন😢, Why didn't I think before the brother gave so much trouble?😢
Kotha sune mone hoy dalal,1,0,0,0,1,0,0,0,0,কথা শুনে মনে হয় দালাল, He sounds like a broker.
Vai tui beshe ayy,0,0,0,0,0,0,0,0,0,ভাই তুই বেশি আয় ই, Brother you come more
Ok police e deoa hok 😢,0,0,0,0,0,0,0,0,0,ওকে পুলিশ এ দেয়া হোক😢, Let him go to the police.😢
Chhi chhi Bangladesh,1,0,0,0,0,0,1,0,0,ছিছি বাংলাদেশ," Shit, Bangladesh."
Tui amader allama saiyedi huzurer pasi  dicos .tor aibabey moron hoibo.Amin,1,1,0,0,1,1,0,0,0,তুই আমাদের আল্লামা সাঈদি হুযুরের ফাঁসি দিসস.তোর জীবনে মরণ হবো.আমিন, You hanged our Allama Saidi Huzur. You will die in your life.
